Source_id,Title,Time,Categories,Author,Content,Other_picture
oq37PmN,突破癌症治療瓶頸！中醫大附醫研發奈米三特異性抗體抗癌藥物,2024-09-30 11:27:00+00:00,"科技,最新訊息",科技新報,https://today-obs.line-scdn.net/0htoluHE-JK0BRDDvda95UF2laJzFiajFJczlkIiQNcXV7IGsUPj94I3Vec2x0a2UfcW9gdX1YIHd_a2RBOQ/w644癌症治療重大突破！中國醫藥大學附設醫院院長周德陽研究團隊今日宣布攜手聖安生醫，共同開發創新奈米三特異性 T 細胞銜接抗體「Nb-TriTE」抗癌藥物 (SOA101)，成功完成臨床前研究，針對肺癌、乳癌等多種實體癌症治療，近期將提出美國 FDA 人體臨床試驗申請。周德陽表示，免疫治療及藥物開發日新月異，目前市面上的抗體藥物大多受限於單一靶點，長期使用可能導致腫瘤細胞產生新的免疫檢查點蛋白，進而對原有的抗體藥物產生抗藥性，而 SOA101 作為新一代奈米三特異性抗體，能夠同時標靶腫瘤表面的 PD-L1 與 HLA-G，解決腫瘤細胞對單一免疫檢查點抗體產生抗性的問題。周德陽指出，奈米抗體屬於第三代抗體技術，優勢在其分子量僅為單株抗體的十分之一，能更好地穿透腫瘤微環境，耐受溫度變化，抗體之間的互相干擾較低，這是 SOA101 利用「奈米級」抗體所突破的結構設計難點，使 SOA101 成為癌症治療中的潛在變革者，為數百萬癌症患者帶來新希望。周德陽說明，這個標靶藥物研發快十年，做為全球第一個奈米三特異性抗體抗癌藥物，SOA101 主要特色是設計兩個奈米抗體標靶癌細胞上兩個免疫檢查點，對抗癌細胞逃避身體免疫偵測，降低癌細胞抗藥性，提升藥物抗癌療效。周德陽強調，肺癌腫瘤動物模式實驗中，SOA101 展現出顯著的療效，未見不良反應，並在多種實體腫瘤中均展現療效，包括乳癌、大腸癌、口腔癌及卵巢癌，顯示其具備搶攻免疫檢查點藥物市場的潛力，研究成果發表在國際知名期刊《Advanced Science》獲得高分肯定。聖安生醫總經理江宏哲表示，SOA101 有兩個全球第一，包括全球第一個奈米三特異性抗體，以及全球第一個雙免疫檢查點抑制抗體。根據科睿唯安的資料顯示，聖安為全球前十大三特異性抗體新藥開發廠商之一，未來新藥上市將在全球抗癌藥物市場中占據領先地位。江宏哲指出，為加速 SOA101 的臨床應用，聖安生醫已完成與美國食品和藥物管理局（FDA）的 pre-IND 會議，並獲得正向回應，並完成相關申請文件準備，更向 FDA 提交 Phase I/IIa 臨床試驗申請，若獲批准將成為全球首個進行「First-in-Human」臨床試驗的三特異性「奈米」抗體藥物。（首圖來源：科技新報）立刻加入《科技新報》LINE 官方帳號，全方位科技產業新知一手掌握！,"['data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7', 'data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7']"
RB1VXaW,OpenAI 新一輪融資估本週完成，蘋果退出投資談判,2024-09-30 11:17:00+00:00,"科技,最新訊息",科技新報,https://today-obs.line-scdn.net/0hGJStcWCtGGVuDQj4VN9nMlZbFBRdawJsTGkDVE1eQVZHIVw2U21LBksLFEkQPVZnTjxTURsNRVFCOFlkVQ/w644OpenAI 新一輪融資計畫漸趨明朗，計劃籌募多達 65 億美元，不過傳聞其一投資人蘋果恐怕不會參與 OpenAI 這一輪融資。OpenAI 新一輪融資預計本週完成，但《華爾街日報》引述知情人士的消息指出，蘋果最近退出 OpenAI 融資的談判。在 WWDC 2024 大會，蘋果公開與 OpenAI 的合作夥伴關係，將 ChatGPT 整合至 Siri 和書寫工具，這使 Apple Intelligence 成為今年 iPhone、iPad、Mac 最亮眼、最強大的新功能，今年稍晚將率先支援美式英文提供用戶使用。因此市場認為蘋果如果投資 OpenAI，可望深化雙方合作關係。另外兩家科技巨擘微軟和 NVIDIA 仍與 OpenAI 進行融資談判，知情人士透露，微軟預計加碼投資約 10 億美元，在此之前估計已為 OpenAI 投入 130 億美元資金，成為該公司的最大投資人。新一輪融資傳由創投公司 Thrive Capital 領投，投資約 10 億美元。除此之外，創投公司 Tiger Global Management 以及阿拉伯聯合大公國政府所支持的投資公司 MGX 也就投資事宜與 OpenAI 談判。由於投資談判尚未定案，上述參與者和投資金額可能會有變動。值得一提的是，OpenAI 考慮將公司的治理架構改為營利性質，這麼做雖然對投資人具吸引力，但目前非營利部分的董事會恐怕無法掌控 OpenAI 經營方向。改變治理架構對新創公司而言，是一個非常複雜的過程；與此同時，近來 OpenAI 管理階層不斷變動，多名高層離職，也讓外界對公司營運略感疑慮。儘管 OpenAI 在算力上的支出恐使 2024 年虧損多達 50 億美元，但另有不透露姓名的知情人士告訴《路透社》，OpenAI 預估營收將從 2024 年約 37 億美元飆升至 2025 年約 116 億美元。,[]
9mP7laK,Apple Pay 感應加卡登場！萬事達卡攜手台新銀正式在 iPhone 啟用,2024-09-30 10:46:00+00:00,"科技,最新訊息",科技新報,"https://today-obs.line-scdn.net/0hbZ6noYDvPXULFy3oHSdCIjNBMQQ4cSd8KXdzGikUMUInOyp2PyZuFnpAY1l2IH52K3klGiZDMxBzLnImNA/w644萬事達卡今日宣布攜手台新銀行採用 Apple Pay 最新感應加卡服務（Tap to Provision），為持卡人帶來更安全便捷的支付體驗，只要卡片本身具備感應式支付功能，iPhone 就能直接感應卡片，迅速成功完成加卡。Apple Pay 感應加卡運用萬事達卡數位支援服務（Mastercard Digital Enablement Service, MDES），當持卡人想在 Apple Pay 進行加卡時，無須再手動輸入或拍照掃描卡片資訊，即可讀取晶片內的卡號、到期日和安全碼等資料，並採用更高規格的動態數位資料安全驗證。萬事達卡台灣區總經理陳懿文表示，目前有 71% 的台灣消費者已將數位支付作為首選付款方式，顯示多數台灣消費者傾向非現金的交易模式，以及對行動裝置支付便利性的需求，因此萬事達卡在台率先推出 Apple Pay 感應加卡服務。萬事達卡數位支援服務（Mastercard Digital Enablement Service, MDES）允許發卡機構和商戶管理代碼化和數位化服務，為每筆交易提供和晶片卡 EMV 標準相同的安全保障，萬事達卡未來會持續將創新支付科技導入台灣，期望為台灣消費者打造更完善美好的數位支付環境。萬事達卡創新感應加卡服務，讓台新銀行萬事達卡持卡人只要是 iPhone XR 以上機型並將系統更新至 iOS 18 以上，即可透過該功能快速新增萬事達卡信用卡及簽帳金融卡至 Apple Pay，為消費者帶來無縫且便捷的支付體驗。（首圖來源：萬事達卡）立刻加入《科技新報》LINE 官方帳號，全方位科技產業新知一手掌握！",[]
qok9gRk,全球氣溫刷新高，颱風也變更強大、更多雨,2024-09-30 10:30:00+00:00,"科技,最新訊息",科技新報,https://today-obs.line-scdn.net/0hpUSBwUUdL3puOz_neAtQLVZtIwtdXTVzTF1pGBxsIxpCF2l_Bwh8GU06cVZKX2EsTlpgSB5rI05DAjwqVQ/w644即將襲台的颱風山陀兒，才短短兩天時間就從熱帶氣旋形成中度颱風，在侵台之前還在快速增強當中。國際科學家研究已預警，隨著暖化以及海水溫度愈來愈高，氣候變遷不見得會增加颱風的數量，但是會讓颱風變得更強，降雨更猛。氣候變遷正在推動世界各地降雨模式的變化，也可能加劇颱風和其他熱帶風暴。刊登於《自然》期刊的研究指出，氣溫升高增強大氣保持水分的能力，世界約75% 陸地已有異常降水，或更大乾濕天氣波動。氣候變遷也在重塑包括颱風等熱帶風暴的模式，海面溫度升高是熱帶氣旋發展的有利條件，模型顯示，暖化使颱風發生頻率降低，但威力增強。中國 9 月氣候變遷「藍皮書」表示，自1990 年代以來，西北太平洋和南海的颱風數量大幅減少，但變得更強。台灣5 月氣候變遷報告也顯示，氣候變遷可能會減少該地區颱風總數，同時使每場颱風強度更強烈。日本名古屋大學研究發現，颱風強度與海面溫度升高有關，全球暖化還可能會延長颱風的持續時間。由於大氣水氣含量充沛，颱風也會帶來更大雨勢，美國研究顯示，氣溫每增加 1°C，低層大氣水蒸氣容量預計就會增加7%，美國均溫每升高一度，美國的颱風降雨量就會激增40%。小型快速移動颱風變更強但不同規模的颱風可能受到的影響也不同。日本科學家發現，颱風眼大、移動速度慢的風暴會導致中心附近海溫下降，發展受到阻礙。然而，風眼較小且移動速度較高的風暴，可避免海表溫度的影響，此類颱風的中心保持恆定的熱量，強度不斷增加。日本研究員表示，水溫度上升令人擔憂，因為颱風眼較小且移動快速的颱風，例如2019 年的颱風登陸日本千葉市，號稱「關東史上最強颱」中度颱風法西，對關東地區造成嚴重破壞，全球暖化下，此類颱風強度可能會增強。美國科學家還建議要增加颱風等級，過去50 多年來美國國家颶風中心一直使用薩菲爾─辛普森風標 (Saffir-Simpson Hurricane Wind Scale)，來傳達颱風可能造成的財產損失風險，以風速區分一到五級颱風。美國應增加颱風級數美國能源部轄下勞倫斯柏克萊國家實驗室型 (LBNL) 使用的模型顯示，隨著全球暖化比工業化前高2°C，菲律賓附近六級風暴風險將增加高達50%，墨西哥灣則增加一倍。即使根據《巴黎協定》相對較低的全球暖化目標，到本世紀末將全球暖化限制在比工業化前氣溫高1.5°C 內，這些模擬時六級風暴的增加可能性仍然很大。研究強調，科學家的重點不是在颱風的規模標示必須改變，而是要提高人們的認識，即暖化的未來，颱風將變得更強大更多雨，風災風險正在加劇，人們要提高警覺，以及儘早規劃氣候適應政策。,[]
7Ngz7v8,三星 Galaxy Watch 系列心律不整通知功能在台開放,2024-09-30 10:22:00+00:00,"科技,最新訊息",科技新報,https://today-obs.line-scdn.net/0hClHEHXTsHEN1PAzeT-5jFE1qEDJGWgZKV10HJVI-RnFREFIWGQ9PIAM0EG8ICVwdVVlTJFZoFyNcXFkUTA/w644三星稍早宣布，Samsung Health Monitor 應用程式的心律不整通知功能，已獲得台灣衛生福利部食品藥物管理署核准，即日起正式於台灣上線。支援機種包括 Galaxy Watch4 系列以上智慧手錶、且搭載 Android Pie 以上作業系統 Galaxy 智慧型手機。軟體更新後，在與應用程式現有心電圖（ECG）手動偵測功能搭配使用下，此功能可從穿戴者手腕主動追蹤與心房顫動（AFib）息息相關的心律狀況，助力用戶打造健康生活。三星指出，心血管疾病仍是全球首要死因之一，而心房顫動屬於心律不整的一種症狀，被廣泛認為是重大心血管問題的警訊，且可能會增加中風、心臟衰竭和其他心血管併發症的風險。然而，由於有些心房顫動病例並無症狀、甚至毫無跡象，造成許多患者身在風險中卻不自知。三星 Galaxy Watch 提供各式工具，並搭載精準的 BioActive 感應器，讓用戶深入了解自身健康。啟動 Samsung Health Monitor 應用程式後，此功能便會透過感應器檢查異常心律，並即時向用戶發出潛在心房顫動活動的警示，提醒使用手錶進行 ECG 心電圖檢查，以取得更準確的量測數據。此外，亦可透過 Galaxy Watch 一系列的偵測功能來管理健康。例如「睡眠評分」能詳細且精確分析睡眠狀況，並透過電子睡眠教練，協助養成優質睡眠習慣；「身體能量指數」結合 Galaxy AI 技術，整合日常活動紀錄，協助用戶評估當前體能狀態；最新的「AGE 指數功能」，能直接於腕間追蹤進階糖化終產物（AGE），檢測飲食與生活型態影響下的新陳代謝健康度；或是透過「身體組成分析」功能，了解體脂肪率、身體含水量等數值。要注意的是，Galaxy Watch 的心律不整通知功能，不會在每一次出現疑似心房顫動的不規則心律時發送通知，未收到通知亦不代表沒有病徵。不適用於其他已知的心律不整症狀和 22 歲以下的用戶。（首圖來源：台灣三星）立刻加入《科技新報》LINE 官方帳號，全方位科技產業新知一手掌握！,[]
Nvgw2zZ,瘦瘦針 GLP-1 專利 2026 年到期！美時、北極星、晟德搶進千億商機,2024-09-30 10:10:00+00:00,"科技,最新訊息",科技新報,https://today-obs.line-scdn.net/0h-ZeCZVlQcnVYOmLoWDgNImBsfgRrXGh8eg8-Q3lqKkMlFjd3NFohFilpf1klXzd3eAs-EHs8eEUgCzUhZQ/w644全球減重神藥瘦瘦針「類升糖素胜肽-1」（GLP-1）發明人、丹麥哥本哈根大學教授霍斯特（Jens Juul Holst）來台獲頒唐獎生醫獎，由於 GLP-1 專利將在 2026 年到期，吸引全球各大藥廠搶進千億美元商機，神隆專注原料藥、美時布局東協市場、北極星與晟德都積極參與。GLP-1 是由 31 個氨基酸組成，並是腸道分泌的賀爾蒙，又稱腸泌素，當體內血糖升高時會刺激分泌，具生物活性的腸泌素在胰臟 β 細胞接上受體，就能觸發胰島素釋放，目前至少有 13 種 GLP-1 RA（GLP-1 受體促效劑）藥物已通過 FDA 核准用於治療糖尿病、肥胖。風靡全球的諾和諾德的減肥神藥 Wegovy、糖尿病藥 Ozempic 轉型的「瘦瘦針」、禮來的減肥藥 Zepbound 都是 GIP／GLP-1 受體促效劑，其中 Ozempic 更是一舉躍升為全球第三大藥物，銷售額達 138 億美元，年成長率達 38％。目前西方有高達四分之一人口患有代謝症候群，而 GLP-1（7-37）預計 2026 年專利即將到期，全球各大藥廠即可搶進學名藥生產，而台廠同樣看中這波減肥商機，包括神隆專注 GLP-1 原料藥市場、北極星藥業已成功開發多胜肽藥物合成技術。晟德轉投資的奧孟亞成功開發「口服胜肽藥物」平台，6 月已將第一項產品授權給國際藥廠，而美時已在韓國推出減肥藥 Qsymia，並正與國際藥廠合作開發 GLP-1 的學名藥 Semaglutide Injection，預計將搶攻東南亞市場。（首圖來源：Flickr/Chemist4U CC BY 2.0）立刻加入《科技新報》LINE 官方帳號，全方位科技產業新知一手掌握！,[]
BEY7WBG,快檢查！2款熱門APP恐藏病毒 估「千萬台裝置」受影響,2024-09-25 04:55:00+00:00,"科技,每週熱門排行榜",三立新聞網,https://today-obs.line-scdn.net/0huZnxs1seKnVTATrmVMhVImtXJgRgZzB8cWYyRnYDchAtLW4nbTV5FiNUJlkuYT92c2RiQyIId0YuYT4iZw/w644財經中心／倪譽瑋報導▲無他相機有超過千萬的下載次數。（圖／翻攝自Google Play商店）小心惡意軟體混入應用程式（APP）內！資安公司卡巴斯基（Kaspersky）指出，一款名為「Necro」的病毒混入了某些Android應用程式中，可能已影響超過一千萬台裝置。其中熱門軟體無他相機（Wuta Camera）也在受影響名單中，該程式的舊版本恐藏有病毒；而另一款熱門軟體Max Browser，目前已被Google Play商店下架。據卡巴斯基的報告，Necro為一款木馬病毒，於2019年被發現，當時它藏在名為「CamScanner」的文件掃描程式中。而Necro病毒的危害，它能夠下載並運行任意檔案，也可安裝不明應用程式，還能透過遠端伺服器下載額外的模組，更進一步損害裝置。卡巴斯基在近日指出，Necro再度歸來，這次混入了數款熱門Android應用程式中，有些目前仍可在Google Play商店下載，受影響的APP包括相機、網頁瀏覽器等軟體；其中有兩款熱門軟體受到Necro影響，分別是下載次數破一千萬的「無他相機」，與目前已被Play商店下架的「Max Browser」。對於APP遭木馬病毒入侵，專家提醒，用戶勿透過第三方平台下載APP，尤其是修改版的熱門程式，如WhatsApp、Spotify等，建議大家盡量使用官方管道下載；同時確保手機系統、APP持續更新，用防毒軟體定期掃描、刪除混入惡意程式的APP等，以降低感染病毒與裝置受損的風險。更多三立新聞網報導,"['data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7']"
wJO1BVw,訂閱Uber One真的被當盤子？官方急釋3聲明喊冤，一文實測「叫車＋訂餐」價差,2024-09-25 01:39:00+00:00,"科技,每週熱門排行榜",數位時代,"https://today-obs.line-scdn.net/0hxEVMP5rDJ2prNDf7C1tYPVNiKxtYUj1jSQU4CUc8eQlFGDNvUQJ0CRxjekYWUTc-SwBoBU03eQlEBWc4Bw/w644Uber One訂閱制自2022年推出以來，因其主打月繳120元，或年繳1,200元可享UberEats訂單滿199免運，以及Uber叫車95折等優惠，在台灣累積不少訂戶。但如今，多名網友聲稱，「Uber One會員無論搭車或訂餐，都比非會員更貴」，導致社群平台刮起一陣退訂潮。針對不滿聲浪發酵， Uber官方不得不在9月25日釋出3點回應，澄清「平台不介入商品價格」，更強調Uber會不定期針對不同用戶提供一次性優惠，而且商品價格由商家制定 ，「沒有區分會員與非會員。」《數位時代》以下將針對網傳消息進行實測：綜合多名網友說法，引起Uber One會員不滿的原因主要有2點，一是會員與非會員訂餐或叫車價格有差異、二是隱藏版訂閱折扣幅度大，讓長期訂閱的用戶感到不滿。實測1：會員/非會員無明顯價差首先在訂餐部分，經《數位時代》實測，在相同時間、相同定點，非會員與會員在同間餐廳下單相同的餐點金額相同，皆為209元，僅會員因「199免運」優惠，省下55元外送費及10元服務費，非會員則因209元加上65元，總價來到274元。至於搭車部分，同樣從光復南路100號搭車至台北車站，在相同時間及地點叫車，同樣採用精英優步方案，會員為220元、非會員為243元，雙方價差將近9折。至於在退定優惠方面，經過實際測試， 月費訂戶確實在設定內點選「終止會員資格」後，選擇「省下的金額不夠多」後再點擊「繼續」 ，就會跳出網傳的90%優惠，相當於1折，變成次月月費12元；至於年訂閱制用戶，採用同樣步驟操作，Uber也同樣提供40%的優惠券給該帳戶，相當於本來年費1200元變成720元。值得注意的是，若在優惠畫面採用手機截圖，App在數秒後會出現黑畫面，疑似為無法正常儲存截圖的原因。針對網傳的「Uber One會員」比非會員更貴一事，Uber官方9月25日釋出3點聲明：一、商品價格由商家制定且會員與非會員一致：商家商品價格由商家自行設定，平台不介入。商家並無區分會員與非會員的商品價格功能。Uber One的「會員獨享優惠」（即僅有會員可不定時獲取之優惠）為會員提供更多的折扣機會，因此會員實際上可享有更低的價格。二、平台外送費用：Uber Eats外送費用不區分會員與非會員差別式收費。外送費依當前供需情況可能即時動態更新，造成不同用戶、同一地區、同一時間、同一商家的外送費用差異。Uber One的「滿額無限次0元外送費」優惠（包括服務費最高100%折抵優惠），為會員符合資格的訂單提供0元外送費優惠及服務費最高100%折抵優惠。三、促銷優惠：平台不定期針對不同用戶提供優惠，包括新用戶或回客用戶提供限時或一次性優惠，以激勵用戶使用平台訂購，此為常見的行銷作法。相較之下，Uber One會員除有機會享非會員用戶限時或不定期優惠外，亦享有長期優惠，例如符合資格訂單的0元外送費優惠，Uber App 搭乘行程享5%折扣，以及其他會員專屬優惠和商品折扣，這些通常具有更高的優惠價值，並僅提供給會員。Uber表示，Uber One 會員自推出後不斷優化優惠方式，帶給平台消費者省更多的體驗。付費年訂閱制會員在今年上半年內節省下來的費用，高達1200元年費的3倍多，平均已經省下超過3800元，而平台會持續致力於會員溝通，促進對方案內容的了解與體驗。延伸閱讀：【觀點】foodpanda來台12年，賺了多少錢？為什麼母公司要賣掉？從財報數字推測買賣動機為何momo、uber都要進軍物流？打零工將成配送員常態？看懂電商「車隊為王」速配戰法責任編輯：李先泰延伸閱讀史上最嚴限貸令解析：有哪些重點？哪3族群衝擊最大？一表看10大海嘯行政區星宇下月掛牌上市！張國煒：轉運才會讓星宇活下去，單點生意都會死翹翹「加入《數位時代》LINE好友，科技新聞不漏接」","['data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7', 'data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7', 'data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7']"
j7LMQML,iPhone 4S「被鎖10年終於解開」！她成功開機畫面曝 Apple客服回應了,2024-09-23 12:43:00+00:00,"科技,每週熱門排行榜",三立新聞網,https://today-obs.line-scdn.net/0h71kb89c5aB5WG3iLUh4XSW5NZG9lfXIXdC5wL3RLZSwsNycdbX47fXYfNDIrLXhLdi4uL3oeY3krKXpLbw/w644科技中心／張家寧報導▲網友花10年成功解鎖iPhone 4S。（圖／翻攝自抖音）隨著科技進步，不少人手機用個幾年之後就會換新，也日許多手機如今都已經成為時代的眼淚，大陸一名女網友發文表示，多年前使用的iPhone 4S過去因為密碼輸入錯誤，被鎖定長達10年，如今終於解鎖，貼文曝光後立刻引發熱議。對此，Apple公司也做出回應了。大陸一名女網友日前在抖音上分享，2015年時她有一支iPhone 4S手機，直到後來換了新機後便閒置，不料，因父母嘗試解鎖手機，但密碼卻多次輸入錯誤，導致手機被鎖定。▲網友輸入正確密碼成功解鎖手機。（圖／翻攝自抖音）女網友發現時手機顯示要8萬多小時才能解鎖，換算下來大約需要10年左右，但由於當時已換新手機，這件事情也逐漸被她淡忘，直到近日突然想起，心血來潮替手機充電，開機後發現剩餘時間約288分鐘，突發奇想決定將過程拍成影片。事件曝光後引發網友熱議，而女網友也不忘公開手機解鎖後的變化，由於系統時間已經亂了，因此手機解鎖後的停在最後使用時間，片中也不忘曝光「關於本機」的資訊，從照片中可以看到，該支手機最後一次更新的版本為6.0.1。▲網友公開該支手機的「關於本機」。（圖／翻攝自抖音）對此，Apple的客服人員解釋，以前若是輸入密碼錯誤，確實可能被停用十年，但現在已經縮短時間，因此使用者如今已經不需要等那麼久。另外也透露，若手機被鎖，用戶可以透過Apple ID抹除手機數據，重新將手機解鎖，不過，若想保留手機裡的資料，就只能等候停用時間到期，並且輸入正確的密碼，才能夠順利解鎖。更多三立新聞網報導,"['data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7', 'data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7', 'data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7']"
zNjo0XP,每次都只充到八分飽，對 iPhone 電池健康度真的有幫助嗎？,2024-09-25 05:48:00+00:00,"科技,每週熱門排行榜",科技新報,https://today-obs.line-scdn.net/0hE7oCbIemGhhSOgqM8XplT2psFmlhXAARcF5cfnQ7ECh7Fl0dPAhJe3A8EDR3C19LclxQKidpRnx_Xg1POw/w644蘋果在去年推出的 iPhone 15 系列中，讓用戶可以自訂每次充電的上限，最低 80%、最高 100%。大多數人都認為，如果每次只讓 iPhone「吃八分飽」就能有效地延長電池壽命，但真的是這樣嗎？有外媒就實際測試了這點，自去年 9 月拿到 iPhone 15 Pro Max 到現在，每次都僅讓手機充到 80%。《MacRumor》實測後發現，目前其所持有的 iPhone 15 Pro Max 的電池最大容量為 94%，充電循環次數為 299 次；在 2024 年大多數的時間內，其 iPhone 15 Pro Max 的電池最大容量都維持在 97%，但過去幾個月開始快速下滑。（Source：科技新報）《MacRumor》指出，過去一年內都讓自己的 iPhone 維持 80% 的充電限制，從未關閉或調整數值，但有的時候手機會因此沒電，有些時候為了確保自己的手機電力，因此出門時不得不攜帶行動電源。整體來說，讓 iPhone 維持 80% 的充電限制其實不太方便，但有時影響也並不是那麼大。至於在使用的充電方式方面，《MacRumor》大多使用 USB-C 的有線充電，但偶而也會穿插幾次 MagSafe 無線充電；不過在過去的一年內也有幾次會讓電池電量變得很低，但不太會將電池長時間放置在充電器上。許多數據都顯示，環境溫度也會對電池健康度有所影響；而測試的 iPhone 15 Pro Max 大多數充電環境都是在華氏 72 度（約攝氏 22.22 度）的房間。此篇報導中也與另外兩組 iPhone（每次都充電到 100%）數據進行比較。一支目前最大容量為 87%、充電循環次數為 329 次，另一支的最大容量為 90%、充電循環次數為 271 次。從上述的對比看來，iPhone 每次充電有沒有限制在 80% 似乎影響沒有太大，因此無法說明到底這一年內忍受每次充電都僅能充到 80%（還常常沒電）這件事到底值不值得。,"['data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7']"
PGPoYXo,蘋果這次玩真的？iPhone 16電池證實有「驚人創舉」,2024-09-23 20:50:00+00:00,"科技,每週熱門排行榜",壹蘋新聞網,https://today-obs.line-scdn.net/0hf74_kvXVORgJJimNQ_NGTzFwNWk6QCMRK0cmd39yY38kCnxNYRVqey8nYTQsHi0bKUIiKXl1YighQncZYQ/w644【國際中心／綜合報導】蘋果公司常自豪有「驚人的工程創舉」，日前證實新上市的iPhone 16手機，竟得用意想不到的方法才能拆下電池。美國《Engadget》報導，iPhone 16及iPhone 16 Plus的電池採用新款黏著劑固定，必須使用低電壓電流通電後才能鬆脫。蘋果證實上述報導，指iPhone 16電池能用9V電池等微弱電流通電後取下，比起過往採用傳統黏著劑的機型更加容易。經過實際測試，9V電池接上鱷魚夾電線後，紅色正極端夾住手機電池金屬片，黑色負極端夾住右下方喇叭模組的螺絲，90秒後就能讓黏著劑失效，輕鬆取下電池。《TechCrunch》報導，這項技術只應用在iPhone 16及iPhone 16 Plus，iPhone 16 Pro以及iPhone 16 Pro Max都沒有採用，據悉這是為了遵守歐盟法規。專業拆機網站iFixit稱讚這是「革命性」技術，讓iPhone 16成為「至今最好修」的一代。,[]
8nNz9RZ,蘋果不再修了！12款Mac電腦遭列入過時產品、停產清單,2024-09-24 18:28:00+00:00,"科技,每週熱門排行榜",TVBS顏敏翔,https://today-obs.line-scdn.net/0hx3HFGS0RJxx1PzeIDaJYS01pK21GWT0VV1A_KFE8cS5QE2VPQVl0fwRofDBQDWJKVV89eFY2fCQKWDVLHQ/w644蘋果每年都會將部份過舊產品列入「過時產品」或「停產」清單，近日官方再度調整這項清單，一口氣將12款Mac電腦列入清單中，未來不再保證維修。根據蘋果官網顯示，此次有3款Mac產品被列入過時產品，分別為MacBook Air（Retina，13吋，2018年），以及MacBook Pro（13吋，2017年，2個Thunderbolt 3連接埠）、MacBook Pro（13吋，2018年，4個Thunderbolt 3連接埠），蘋果或授權經銷商不再為這些產品保障維修。另外有9款Mac產品遭列入停產清單，蘋果或授權經銷商等官方管道不再提供維修，以下為新增名單：MacBook（Retina，12吋，2016年初）MacBook Air（13吋，2015年初）MacBook Pro（13吋，2016年，2個Thunderbolt 3連接埠）MacBook Pro（13吋，2016年，4個Thunderbolt 3連接埠）MacBook Pro（15吋，2016年）MacBook Pro（Retina，13吋，2015年初）iMac（21.5吋，2015年末）iMac（Retina4K，21.5吋，2015年末）iMac（Retina 5K，27吋，2015年末）所謂的「過時產品」是指蘋果已停止銷售超過5年、未滿7年的產品，而停止銷售超過7年的產品則會被列為「停產產品」，官方會不定時更新這份清單，官方或蘋果授權的經銷商仍會為「過時產品」名單中的產品提供維修服務，但得視零件的供給狀況而定，代表蘋果不再為這些產品保障維修，至於「停產產品」，官方則是不再提供維修，因此若被列入「停產產品」清單的話，便意味著將告別市場了。蘋果官網說明，用戶可透過點選Mac電腦左上角的蘋果圖表，選擇「關於這台 Mac」，即可看見產品的確切型號及年份。立即加入《TVBS娛樂頭條》LINE官方帳號，給你滿出來的八卦和娛樂大小事！,[]
